vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,total_frames,frame_rate,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution
VIDEO00004679,POST00003621,USER00000904,1024,576,14,540p,mp4,original sound,19,"I,like,it,picasso,pigtails,hairtut,hairgrwm,summerhairstyles,hairstyletutorial,curlyhair,curlyhairinspo",US,"['curly hairstyles', 'hairstyles', 'hair inspo', 'Hairstyle For Curly Hair', 'Curly Hairstyles Inspo', 'curly hair', 'pigtails', 'Hairstyle Ideas For Curly Hair', 'Curly Hair Styling', 'pigtails hair']",en,train/USER00000904/VIDEO00004679.mp4,2023-08-06 00:36,189,588400,25200000,478,33700,25200000,0,8.35,450.0,30.0,1,1.0,1.0,0.0,0.1381,0.1886,0.0,happy,"{'happy': 0.3333, 'neutral': 0.3333, 'sad': 0.3333}"
VIDEO00002864,POST00001940,USER00004180,1280,720,5,720p,mp4,original sound,6,"Took,me,1hr,but,i,finally,tried,this,hairstyle,my,arms,almost,fell,off,lol,curlyhair,halfuphalfdown",US,"['Curly Hairstyles', 'Curly Hair', 'Hairstyle', 'half up half down with curls', 'Half Up Half Down Curly Hairstyles', 'curly hair hair styles', 'Half Up Half Down', 'half up half down hairstyles', 'Curly Half Up Half Down', 'half up half down hair']",en,train/USER00004180/VIDEO00002864.mp4,2023-03-20 05:28,53,23200,163400,83,3505,163400,0,7.49,178.0,30.0,1,1.2,1.3333,0.3333,0.1204,0.2357,0.0,neutral,{'neutral': 1.0}
VIDEO00002364,POST00001472,USER00000050,1026,576,21,540p,mp4,Sure Thing (sped up),29,"She,s,so,cute,3,minute,Curly,Hairstyle,perfect,for,day,3,fuzzy,curls,curlyhairstyles,easycurlyhairstyle",AU,"['Curly Hairstyles', 'Curly Hair', 'hairstyles', 'Curly Hair Styling', 'Easy Hairstyles For Curly Hair', 'easy hair styles', 'Quick Curly Hairstyles', 'Easy Hairstyle Ideas', 'Cute Curly Hairstyle', 'hairstyle ideas curly hair']",en,train/USER00000050/VIDEO00002364.mp4,2023-01-27 04:21,234,338100,13000000,709,15400,13000000,0,9.43,649.0,30.0,1,1.0,1.3333,0.3333,0.0689,0.1588,0.0,neutral,"{'angry': 0.1429, 'neutral': 0.7143, 'sad': 0.1429}"
VIDEO00004760,POST00003696,USER00000812,1024,576,10,540p,mp4,original sound,11,"Easy,curly,hairstyles,for,school,curlyhairstyles,backtoschoolhairstyles",US,[],en,train/USER00000812/VIDEO00004760.mp4,2023-08-11 14:00,236,2000000,79500000,1532,144400,79500000,0,10.23,323.0,30.0,1,1.1,1.4545,0.3636,0.0883,0.2945,0.0,angry,{'angry': 1.0}
VIDEO00004396,POST00003355,USER00000890,1024,576,49,540p,mp4,in this darkness,223,"Curly,hair,curlyhairjourney,curlyhairgirl,curlscheck,curlyhairtutorial,curlyhair,curlyhairroutine,curlyhairstyles,curlyhaircheck,curlyhairtips,curlyhairproducts,curlyhairdontcare,wavyhair,wavyhairroutine,wavyhairtips,wavycurly,foryoupage,fyp,fypage,foryou,foru,hairtok,washdayroutine,washday,curls,curlyhairstyling,curlyhairstyling",US,"['middle part curly hair', 'Curly Hair Routine', 'Curly Hair', 'how to avoid middle part curly hair', 'middle part', 'Curly Hairstyles', 'How to Style Curly Hair', 'middle part curly hair girl', 'Finger Coiling Curls', 'wavy hair routines']",en,train/USER00000890/VIDEO00004396.mp4,2023-07-18 18:56,405,94900,7800000,139,18600,7800000,0,11.42,1342.0,27.0,1,0.2245,1.4545,0.3636,0.0587,0.1403,0.0,none,{}
VIDEO00004308,POST00003272,USER00004443,1024,576,8,540p,mp4,original sound,8,"comment,what,aesthetic,i,should,do,viral,vanillagirl,fyp,xyzbca,vanillagirlaesthetic,cleangirl,foryou",AE,"['vanilla girl', 'vanilla girl aesthetics', 'aesthetic', 'clean girl', 'girls', 'Clean Girl Esthetic', 'clean girl style', 'vanilla', 'vanilla aesthetics', 'Different Aesthetics']",en,train/USER00004443/VIDEO00004308.mp4,2023-07-13 11:09,8,21500,1100000,82,27,1100000,0,8.9,269.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002311,POST00001421,USER00004395,1024,576,17,540p,mp4,sometimes there is no why.,18,"love,foryoupage,GenshinImpact34,vanillagirl,algorithm",GB,"['vanilla girl', 'vanilla girl makeup', 'how to be vanilla girl', 'lilih', 'how to be vanilla girl at school', 'vanilla', 'makeup bag', 'school supplies', 'makeup kit for school', 'vanilla makeup']",en,train/USER00004395/VIDEO00002311.mp4,2023-01-22 12:45,55,22300,785100,95,1860,785100,0,10.42,523.0,29.97002997002997,1,0.3333,1.1667,0.1667,0.0404,0.0471,0.0,none,{}
VIDEO00002436,POST00001539,USER00004443,1024,576,13,540p,mp4,original sound,13,"fyp,foryou,foryoupage,xyzbca,viral,tiktok,trending,blowup,vanillagirl,vanilla,vanillagirlaesthetic,thatgirl,aesthetic,itgirl,aesthetic,vanillagirloutfits,outfit,fit",AE,[],un,train/USER00004443/VIDEO00002436.mp4,2023-02-03 15:12,8,21500,1100000,82,27,1100000,0,5.63,398.0,30.0,1,0.3077,1.0,0.0,0.0029,0.0032,0.0,none,{}
VIDEO00004366,POST00003326,USER00003822,1024,576,14,540p,mp4,Nobody business,28,"let,me,know,if,you,guys,like,these,kind,of,videos,vanillagirl,vanillagirlaesthetic,vanillagirloutfits,vanillagirlessentials",AU,[],en,train/USER00003822/VIDEO00004366.mp4,2023-07-17 09:25,745,36600,4500000,143,63400,4500000,0,8.57,861.0,59.94,1,1.0,1.0,0.0,0.0213,0.0383,0.0,sad,{'sad': 1.0}
VIDEO00002138,POST00001255,USER00004462,1132,576,11,540p,mp4,brazil,17,"vanilla,girl,outfit,inspo,fyp,vanillagirl,vanillagirlaesthetic,vanillagirloutfits,vanillagirlgifts,vanillagirloutfitinspo,vanillagirlroom,vanillagirlvibe,inspo,inspooutfit,inspostories,inspodaily,inspofashion,inspolooks,inspodaily,pinterest,pinterestaesthetic,pinterestoutfit,pinterestinspo,pinterestdump,pinterestnails,pinterestinspired,pintereststyle,pinterestinspo,grwm,grwmroutine,grwmmakeup,grwmforwork,grwmforbed,grwmmakeup,grwmaesthetic",US,[],en,train/USER00004462/VIDEO00002138.mp4,2023-01-02 03:24,2,10400,393800,171,1793,393800,0,4.67,351.0,30.0,1,0.6364,1.0,0.0,0.0421,0.0495,0.0,none,{}
VIDEO00003241,POST00002288,USER00003822,862,576,6,540p,mp4,som original,10,"vanilla,girl,vanillagirl,vanillagirlaesthetic,vanillagirloutfits,vanillagirlessentials,vanillagirlfinds",AU,[],en,train/USER00003822/VIDEO00003241.mp4,2023-04-23 10:07,745,36600,4500000,143,63400,4500000,0,6.63,187.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00001842,POST00000986,USER00004300,1024,576,7,540p,mp4,original sound,11,"wishlist,vanillagirl,cleangirl,inspo,vanillaaesthetic,trend,cleangirlaesthetic,vanilla,wishlist",US,"['Clean Girl Aesthetic', 'wish list', 'vanilla girl', 'vanilla girl aesthetics', 'cleangirl', 'wishlist list', 'vanilla girl outfits', 'wish lists for girls', 'vanilla girl bedroom', 'clean girl accessories']",en,train/USER00004300/VIDEO00001842.mp4,2022-11-18 22:19,66,30300,1200000,23,1437,1200000,0,8.63,231.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00003128,POST00002187,USER00004231,1280,720,8,720p,mp4,оригинальный звук,10,"fyp,preppy,lovedaneen,xyzbca,vanillagirl,aesthetic",US,[],un,train/USER00004231/VIDEO00003128.mp4,2023-04-13 04:01,106,38900,1800000,460,13500,1800000,0,5.64,259.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002128,POST00001245,USER00004471,1024,576,11,540p,mp4,original sound,11,"first,post,fyp,vanilla,vanillagirl,vanillagirloutfits,aesthetic,preppy,coconut",US,[],en,train/USER00004471/VIDEO00002128.mp4,2023-01-01 20:09,37,274,18600,6,656,18600,0,7.94,343.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00003778,POST00002780,USER00004784,1022,576,15,540p,mp4,OUT NOW Enzo Smooth Operator,16,"vanilla,girl,vanilla,girls,trending,aesthetic,style,foryou",PL,[],en,train/USER00004784/VIDEO00003778.mp4,2023-06-02 10:23,218,866,85800,62,2648,85800,0,5.48,451.0,30.0,1,0.0667,1.0,0.0,0.0086,0.0086,0.0,none,{}
VIDEO00002368,POST00001476,USER00004200,1024,576,19,540p,mp4,Originalton,25,"Merhaba,Modest,Son,trendi,vanilla,girl,vanilya,Bu,trend,renkleri,olan,bu,stil,tiktok,olmak,sosyal,medyada,Clean,girl,stilini,bu,kombin,onun,ve,olan,bir,versiyonu,buldunuz,bu,stili,vanillagirl,aesthetic,kombin,modest,modestfashion,fashion,likeit,trendyol",TR,[],tr,train/USER00004200/VIDEO00002368.mp4,2023-01-27 12:24,0,3863,60300,181,462,60300,0,3.06,574.0,30.0,1,0.8421,1.25,0.1875,0.0153,0.065,0.0,none,{}
VIDEO00004680,POST00003622,USER00004939,1022,576,11,540p,mp4,orijinal ses,12,"Pt,2,vanilla,vanillagirl,vanillagirlaesthetic,vanillagirloutfits,vanillagirlmakeup,preppy,shuffles,pinterest,pinterestboard,inspo,outfitinspo,preppyoutfit,advice,adviceaccount,fyp,fypage,trending,viral,foryoupage,foru,viraltiktok,summer",US,[],en,train/USER00004939/VIDEO00004680.mp4,2023-08-06 00:44,1,118,2385,14,333,2385,0,5.69,351.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002743,POST00001826,USER00004611,1024,576,30,540p,mp4,Sure Thing (sped up),29,"vanilla,girl,clothing,essentials,you,need,vanillagirl,inspo,vanillagirloutfits,famous,foryoupage,fyp,viral,foryou",GB,[],en,train/USER00004611/VIDEO00002743.mp4,2023-03-08 23:42,46,47700,1500000,303,1935,1500000,0,9.08,901.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00004979,POST00003897,USER00002931,1024,576,5,540p,mp4,Follow fletcherc29,9,"having,to,pull,them,up,every,10s,is,a,pain,fyp,4u,dcm",US,[],en,train/USER00002931/VIDEO00004979.mp4,2023-08-25 16:58,44,758300,59000000,775,619,59000000,0,11.06,175.0,30.0,1,0.6,1.0,0.0,0.0018,0.0026,0.0,none,{}
VIDEO00003892,POST00002885,USER00000576,1024,576,37,540p,mp4,sonido original,37,"Hay,que,ser,inteligente,en,esta,vida,mydreamsetup,setup,setupgaming,steam,gaming",ES,[],es,train/USER00000576/VIDEO00003892.mp4,2023-06-12 18:57,112,149000,3400000,221,87100,3400000,0,7.13,1131.0,30.0,1,0.2973,1.0909,0.0909,0.076,0.1231,0.0,neutral,{'neutral': 1.0}
VIDEO00004553,POST00003504,USER00000238,1024,576,8,540p,mp4,LAGUNAS,60,"new,jeans,try,on,fyp,foryoupage,jeans,americaneaglejeans,tryonhaul,tryonjeans,foryou",US,"['american eagle jeans', 'American Eagle', 'super high rise ankle straight american eagle', 'jeans', 'new jeans', 'American Eagle Try On', 'Outfit Haul', 'american eagle haul', 'Jeans Outfits', 'american eagle clothing']",en,train/USER00000238/VIDEO00004553.mp4,2023-07-28 21:59,396,46400,2600000,198,23200,2600000,0,10.57,261.0,30.0,1,0.625,1.4,0.4,0.0071,0.0125,0.0,none,{}
VIDEO00004895,POST00003819,USER00000037,1024,576,18,540p,mp4,original sound,24,"Some,of,my,favorite,jeans,from,FashionNova,all,in,size,3,fashionnovapartner,fashionnova,fashionnovaambassador",US,"['Fashion Nova Jeans', 'fashion nova', 'sahara tinted jeans fashion nova', 'walk away tinted jeans', 'bootcut jeans', 'sahara tinted jeans', 'fashion nova code', 'Fashion Nova Haul', 'fashion nova outfits', 'curve your way fashion nova jeans']",en,train/USER00000037/VIDEO00004895.mp4,2023-08-20 16:07,653,299000,12800000,344,347600,12800000,0,12.53,551.0,29.97002997002997,1,1.0556,1.0526,0.0526,0.0104,0.0152,0.0,neutral,"{'happy': 0.25, 'neutral': 0.75}"
VIDEO00004645,POST00003591,USER00001045,1024,576,97,540p,mp4,original sound,97,"Honest,FitJeans,review,fitjeans,fyp,foryou,foryoupage,gym,fitness,trending,viral,review,FITJEANS",US,"['fit jeans on normal person', 'fit jeans', 'emma luhngyatt', 'Standing Jeans', 'emma luhn', 'Jeans', 'standing jeans vs sitting jeans', 'Fit Jeans Review', 'purple jeans', 'Honest Fit Jeans Review']",en,train/USER00001045/VIDEO00004645.mp4,2023-08-03 15:01,304,204500,8000000,1096,19000,8000000,0,11.88,2931.0,30.0,1,0.866,1.3095,0.2738,0.0268,0.2252,0.0,happy,"{'happy': 0.5, 'sad': 0.5}"
VIDEO00003847,POST00002841,USER00002523,1024,576,8,540p,mp4,OUT NOW Enzo Smooth Operator,16,"they,look,so,cute,but,idk,outfitinspo,skinnyjeans,fyp",US,[],en,train/USER00002523/VIDEO00003847.mp4,2023-06-08 01:14,86,3100000,142400000,750,35200,142400000,0,11.28,259.0,30.0,1,1.125,1.3333,0.3333,0.009,0.0118,0.0,none,{}
VIDEO00001681,POST00000841,USER00004280,576,576,20,540p,mp4,som original,20,"they,just,like,me,fr,mirrorball,mirrorballcharacter,taylorswift,fy,fyp,viral,viralvideo",BR,[],en,train/USER00004280/VIDEO00001681.mp4,2022-10-19 16:39,237,10400,1600000,14,152500,1600000,0,10.14,612.0,30.0,1,1.05,1.1429,0.0476,0.1043,0.3904,0.0952,happy,"{'happy': 0.5, 'neutral': 0.5}"
VIDEO00001366,POST00000536,USER00002634,960,540,25,540p,mp4,original sound,59,,PH,"['mirrorball', 'this is me trying', 'mirrorball lyrics', 'mirrorball meaning', 'i hate being mirrorball', 'im a mirrorball', 'mirrorball taylor swift', 'Mirrorball Song By Taylor Swift', 'Mirrorball Character', 'Mirror Ball Garland']",un,train/USER00002634/VIDEO00001366.mp4,2022-08-23 15:59,308,124400,18500000,460,63700,18500000,0,10.6,767.0,29.97002997002997,1,1.0385,1.0,0.0,0.0947,0.2512,0.0,happy,"{'angry': 0.0769, 'fear': 0.0769, 'happy': 0.6154, 'neutral': 0.1538, 'sad': 0.0769}"
VIDEO00003381,POST00002413,USER00004484,1246,576,39,540p,mp4,original sound,39,"Mirrorball,fyp,spedup,spedupsounds,taylorswift,mirrorball",BR,[],en,train/USER00004484/VIDEO00003381.mp4,2023-05-04 18:27,42,134900,8700000,291,203,8700000,0,8.02,1179.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002883,POST00001959,USER00000453,1280,720,42,720p,mp4,mirrorball,60,"No,thoughts,rn,just,relating,to,this,song,down,to,my,soul,CapCut,blondie,taylorswift,folklore,mirrorballsupremacy,mirrorball,evermore,longpondstudiosessions,crying,throwingupandcrying",US,[],en,train/USER00000453/VIDEO00002883.mp4,2023-03-21 13:18,233,272,87900,24,400100,87900,0,7.15,1279.0,30.0,1,1.0238,1.3256,0.3256,0.005,0.0088,0.0,none,{}
VIDEO00003943,POST00002935,USER00001608,576,576,91,540p,mp4,mirrorball,60,"mirrorball,Eng,Sub,taylorswift,swifttok,mirrorball,folklore,mirrorballtaylorswift,folkloretaylorswift,folklorealbum,mirrorballsupremacy",ID,[],en,train/USER00001608/VIDEO00003943.mp4,2023-06-17 09:12,63,26700,3700000,132,299100,3700000,0,9.7,2298.0,25.0,1,0.8571,1.2949,0.1795,0.1551,0.6246,0.2564,sad,{'sad': 1.0}
VIDEO00004501,POST00003454,USER00004472,576,576,17,540p,mp4,mirrorball,60,"she,so,mirrorball,coded,barbie,barbiemovie,margotrobbie,taylorswift,barbieedit,barbiemovieedit,fyp,viral,foryoupage,trending,mirrorballtaylorswift,Taylor,Nation,Taylor,Swift",NZ,"['mirrorball taylor swift', 'this is me trying', 'taylorswift', 'Barbie Edit', 'barbie movie edit', 'Taylor Swift Edit', 'Margot Robbie In Barbie', 'Margot Robbie In Barbie Movie', 'Barbie Movies', 'barbie']",en,train/USER00004472/VIDEO00004501.mp4,2023-07-25 10:52,580,51400,8100000,156,18000,8100000,0,9.75,525.0,29.97002997002997,1,0.8889,1.5,0.375,0.0974,0.4,0.1875,angry,"{'angry': 0.5, 'sad': 0.5}"
VIDEO00003419,POST00002447,USER00003210,576,576,32,540p,mp4,sonido original,32,"Mirrorbal,girls,la,del,de,fondo,es,mirrorball,mirrorballtaylorswift,taylorswift,fyp",CO,[],es,train/USER00003210/VIDEO00003419.mp4,2023-05-07 20:18,92,1068,204200,15,1266,204200,0,9.73,975.0,30.0,1,1.0312,1.0,0.0,0.2356,0.4399,0.1212,none,{}
VIDEO00004875,POST00003799,USER00003943,618,576,31,540p,mp4,original sound,31,"taylorswift,swifttok,taylorsversion,mirrorball,folklore,theofficeedit",US,"['mirrorball', 'this is me trying', 'mirrorball taylor', 'mirrorball taylor swift', 'mirrorball meaning', 'the archer taylor swift', 'and they called off the circus', 'taylor swift', 'Mirrorball Song By Taylor Swift', 'taylor swift songs']",un,train/USER00003943/VIDEO00004875.mp4,2023-08-19 15:06,2,938,476700,64,100,476700,0,10.99,958.0,30.0,1,0.9355,1.0,0.0,0.1017,0.1263,0.0,happy,{'happy': 1.0}
VIDEO00003527,POST00002550,USER00005154,1280,720,9,720p,mp4,original sound,59,"to,all,the,fyp,lgbtqia,taylorswift,erastour,foryou,mirrorball",US,[],en,train/USER00005154/VIDEO00003527.mp4,2023-05-16 02:47,762,7527,583400,117,49300,583400,0,5.0,277.0,29.97002997002997,1,0.5556,1.2,0.2,0.1003,0.2108,0.0,none,{}
VIDEO00003000,POST00002070,USER00004608,720,720,17,720p,mp4,original sound,17,"mirroball,taylorswift,folklore,taylorsversion,aesthetic,pinterest,headphones,mirroballtaylorswift",US,[],un,train/USER00004608/VIDEO00003000.mp4,2023-04-01 03:31,219,9204,1100000,67,3698,1100000,0,7.07,526.0,30.0,1,0.3529,1.1667,0.1667,0.0277,0.0646,0.0,none,{}
VIDEO00002398,POST00001503,USER00004006,1024,576,11,540p,mp4,mirrorball,60,"it,s,so,pretty,i,love,it,fyp,mirrorball,swiftie",US,[],en,train/USER00004006/VIDEO00002398.mp4,2023-01-30 01:42,515,6488,3300000,346,69200,3300000,0,3.71,355.0,30.0,1,0.1818,1.0,0.0,0.0029,0.0041,0.0,none,{}
VIDEO00003775,POST00002777,USER00004345,1024,576,10,540p,mp4,mirrorball,60,"a,silly,version,of,mirrorball,snoopy,taylorswift,mirrorball",US,[],en,train/USER00004345/VIDEO00003775.mp4,2023-06-02 03:59,131,634800,38800000,239,41800,38800000,0,10.12,318.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00004405,POST00003363,USER00000139,1024,576,177,540p,mp4,mirrorball,60,"I,can,change,everything,about,me,to,fit,in,taylorswift,mirrorball,mirrorballtaylorswift",MX,[],en,train/USER00000139/VIDEO00004405.mp4,2023-07-19 04:12,13,16300,1700000,49,8979,1700000,0,9.61,5320.0,30.0,1,0.8757,1.1742,0.0968,0.2081,1.6034,0.2581,angry,"{'angry': 0.6667, 'sad': 0.3333}"
VIDEO00001381,POST00000551,USER00000212,1024,576,15,540p,mp4,original sound,59,"mirrorball,girlies,UNITE,swifttok,taylorswift,mirrorball",US,[],en,train/USER00000212/VIDEO00001381.mp4,2022-08-25 21:23,367,1800000,92300000,3023,117900,92300000,0,5.85,451.0,30.0,1,1.0,1.0667,0.0667,0.1154,0.1946,0.0,happy,"{'happy': 0.6667, 'neutral': 0.3333}"
VIDEO00004112,POST00003088,USER00003930,1024,576,42,540p,mp4,mirrorball,42,"mirrorball,by,taylor,swift,fyp,foryou,viral,xyzbca,audios,spedupsounds,nightcore,taylorswift",US,[],en,train/USER00003930/VIDEO00004112.mp4,2023-06-30 03:46,4,60600,4000000,312,346,4000000,0,9.75,1268.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00004656,POST00003599,USER00004807,768,576,12,540p,mp4,sonido original,29,"CapCut,mirrorball,mirrorballtaylorswift,liferecently,fypdongggggggg,fyppppppppppppppppppppppp",PH,[],un,train/USER00004807/VIDEO00004656.mp4,2023-08-04 09:19,31,12200,942100,298,833,942100,0,4.71,361.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002858,POST00001935,USER00000140,1280,720,192,720p,mp4,original sound,192,"mirrorball,taylor,swift,guitar,taylorswift,mirrorball,fyp",US,[],en,train/USER00000140/VIDEO00002858.mp4,2023-03-20 00:09,528,528,5876,19,289400,5876,0,4.04,5782.0,30.0,1,1.0052,1.0,0.0,0.0377,0.0453,0.0,none,{}
VIDEO00004408,POST00003366,USER00004917,576,1024,34,540p,mp4,mirrorball,60,"because,im,a,Mirrorball,taylorswift,mirrorball,lyrics,foryoupage,fyp,fypage,viral,trend,xyzbca,dontletthisflop,fyppppppppppppppppppppppp",PH,[],en,train/USER00004917/VIDEO00004408.mp4,2023-07-19 12:33,1,5,2145,6,4,2145,0,5.45,864.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00003853,POST00002847,USER00003775,576,576,11,540p,mp4,original sound,11,"and,the,best,mirrorball,dress,goes,to,taylor,swift,taylorswift,taylorswiftedit,swiftie,swifttok,edit,fyp,foryoupage",US,[],en,train/USER00003775/VIDEO00003853.mp4,2023-06-08 18:13,485,4525,554500,37,139100,554500,0,9.01,346.0,30.0,1,0.7273,1.375,0.375,0.0269,0.0679,0.0,none,{}
VIDEO00004317,POST00003281,USER00004041,576,1024,30,540p,mp4,eredeti hang,30,"mirrorball,girlies,mirrorball,taylorswift,ceviri,turkce,turkceceviri,kesfet,kesfetteyiz,lyrics,erastour,mirrorballgirlies,mirrorballsupremacy,mirrorballtaylorswift,mirrorballs",TR,[],en,train/USER00004041/VIDEO00004317.mp4,2023-07-13 19:24,60,133,7670,4,1841,7670,0,6.32,913.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00004379,POST00003339,USER00000007,1024,576,11,540p,mp4,original sound,33,"calling,all,the,mirrorball,girlies,fyp,swiftok,mirrorball,taylorswift",BR,[],en,train/USER00000007/VIDEO00004379.mp4,2023-07-17 21:34,429,3727,399500,120,26400,399500,0,6.25,357.0,30.0,1,0.1818,1.0,0.0,0.0276,0.0277,0.0,none,{}
VIDEO00003310,POST00002347,USER00000549,1280,720,33,720p,mp4,original sound,37,"i,m,a,mirrorball,dance,taylorswift,taylornation,mirroball,theerastour,taylorswift,folklore",US,[],en,train/USER00000549/VIDEO00003310.mp4,2023-04-28 21:15,340,311,9683,268,398800,9683,0,4.07,1014.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002109,POST00001230,USER00003520,1024,576,8,540p,mp4,I wish,11,"yes,Chamberlain,gets,it,winteroutfit,fashiontiktok,2023,pinterest,fyp,emmachamberlain,winterinspo,winterfashion",DE,"['Winter Outfits', 'winter cool girl outfits', 'winter outfit inspo', 'Outfits', 'outfit inspo', 'outfit for winter', 'cool girl outfits', 'Winter Clothes', 'winter fit', 'winter outfit for women']",en,train/USER00003520/VIDEO00002109.mp4,2022-12-30 21:31,46,9246,1300000,104,348,1300000,0,8.85,265.0,30.0,1,0.125,1.0,0.0,0.0028,0.0028,0.0,none,{}
VIDEO00002085,POST00001208,USER00000884,1024,576,13,540p,mp4,RA RAUW ACAPELLA,13,"Day,8,out,of,10,sad,this,series,is,coming,to,an,end,fyp,winterfashion,curvyfashion,ootd,winteroutfit",US,[],en,train/USER00000884/VIDEO00002085.mp4,2022-12-28 05:39,563,11100,192000,81,7943,192000,0,6.86,397.0,30.0,1,1.0769,1.0714,0.0714,0.0177,0.0262,0.0,none,{}
VIDEO00001907,POST00001046,USER00004205,1024,576,14,540p,mp4,snowmann,14,"winter,winterwonderland,xmasmarket,xmasmarkets2022,wintervibes,winterfashion,winteroutfits,winteroutfitideas,modestfashion,winterfashion,winterwonderlandoutfit,winterwonderlandoutfitinspo,christmasmarketoutfit,winterstyle",GB,[],un,train/USER00004205/VIDEO00001907.mp4,2022-11-30 15:51,11,21800,545000,68,1220,545000,0,7.33,429.0,30.0,1,1.0714,1.0,0.0,0.017,0.0355,0.0,neutral,{'neutral': 1.0}
VIDEO00001862,POST00001005,USER00000116,1024,576,11,540p,mp4,Fall In Love Alone - Sped Up Version,22,"grwm,grwm,gdwm,winterfashion,winteroutfits,outfitidea,scandinavianstyle",AT,[],cy,train/USER00000116/VIDEO00001862.mp4,2022-11-23 18:51,356,373500,4200000,147,9380,4200000,0,10.85,339.0,30.0,1,1.0909,1.0833,0.0833,0.0138,0.0225,0.0,none,{}
VIDEO00003235,POST00002283,USER00004230,1280,720,9,720p,mp4,Still Tippin,42,"Replying,to,is,49,too,much,for,a,hoodie,superstarzus,clothingbrand,clothingbrandowner,streetwear,viral,trending,croppedhoodies",US,"['superstarz hoodie', 'Spider Hoodie', 'Clothing Brand', 'hoodie', 'Streetwear Hoodie', 'Clothes', 'Clothing Brand Hoodie', 'Crop Hoodie', 'Cropping A Hoodie', 'superstarz']",en,train/USER00004230/VIDEO00003235.mp4,2023-04-22 21:30,1449,113200,4600000,571,4354,4600000,0,8.48,271.0,30.0,1,1.1111,1.4,0.3,0.004,0.0314,0.0,none,{}
